     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      1000,        31,         0,   0.003,pymatching,d883fd73603ce4e14e7435f0c2889156020c1f7ca30beb713fe325ac10b82a54,"{""bias"":2,""bias_type"":""depolarizing_vs_dephasing"",""code"":""DomainWallFloquetColourCode"",""distance"":4,""layers"":4,""m"":0.002222,""p"":0.006667,""q"":0.004444}",
       200,         3,         0,   0.002,pymatching,d883fd73603ce4e14e7435f0c2889156020c1f7ca30beb713fe325ac10b82a54,"{""bias"":2,""bias_type"":""depolarizing_vs_dephasing"",""code"":""DomainWallFloquetColourCode"",""distance"":4,""layers"":4,""m"":0.002222,""p"":0.006667,""q"":0.004444}",
      1400,        42,         0,   0.008,pymatching,20e7d7667581afe50ce08d2491e0f7975e5d36d2cf04629089f1b0f939367ef8,"{""bias"":2,""bias_type"":""depolarizing_vs_dephasing"",""code"":""DomainWallFloquetColourCode"",""distance"":4,""layers"":4,""m"":0.002,""p"":0.006,""q"":0.004}",
       600,        23,         0,   0.003,pymatching,206dea0960ffc72ebe3bccab7ee47828cf282a919c525ba2e708beb1badc3bf8,"{""bias"":2,""bias_type"":""depolarizing_vs_dephasing"",""code"":""DomainWallFloquetColourCode"",""distance"":4,""layers"":4,""m"":0.002444,""p"":0.007333,""q"":0.004889}",
       200,        12,         0,   0.002,pymatching,206dea0960ffc72ebe3bccab7ee47828cf282a919c525ba2e708beb1badc3bf8,"{""bias"":2,""bias_type"":""depolarizing_vs_dephasing"",""code"":""DomainWallFloquetColourCode"",""distance"":4,""layers"":4,""m"":0.002444,""p"":0.007333,""q"":0.004889}",
      1000,        54,         0,   0.003,pymatching,206dea0960ffc72ebe3bccab7ee47828cf282a919c525ba2e708beb1badc3bf8,"{""bias"":2,""bias_type"":""depolarizing_vs_dephasing"",""code"":""DomainWallFloquetColourCode"",""distance"":4,""layers"":4,""m"":0.002444,""p"":0.007333,""q"":0.004889}",
       200,        14,         0,   0.002,pymatching,8f74e9adcc57647b8e943ed44406d5afd30cc76e0c18bc79da7d6e7beec2c7d8,"{""bias"":2,""bias_type"":""depolarizing_vs_dephasing"",""code"":""DomainWallFloquetColourCode"",""distance"":4,""layers"":4,""m"":0.002889,""p"":0.008667,""q"":0.005778}",
       600,        22,         0,   0.002,pymatching,206dea0960ffc72ebe3bccab7ee47828cf282a919c525ba2e708beb1badc3bf8,"{""bias"":2,""bias_type"":""depolarizing_vs_dephasing"",""code"":""DomainWallFloquetColourCode"",""distance"":4,""layers"":4,""m"":0.002444,""p"":0.007333,""q"":0.004889}",
       100,         2,         0,   0.001,pymatching,8f74e9adcc57647b8e943ed44406d5afd30cc76e0c18bc79da7d6e7beec2c7d8,"{""bias"":2,""bias_type"":""depolarizing_vs_dephasing"",""code"":""DomainWallFloquetColourCode"",""distance"":4,""layers"":4,""m"":0.002889,""p"":0.008667,""q"":0.005778}",
      1200,        57,         0,   0.004,pymatching,7c3490c16425e3f341785da7d77ca448ce003fae1c6ed96ab4f7a716aa79d49d,"{""bias"":2,""bias_type"":""depolarizing_vs_dephasing"",""code"":""DomainWallFloquetColourCode"",""distance"":4,""layers"":4,""m"":0.002667,""p"":0.008,""q"":0.005333}",
