     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
       884,         0,         0,    75.8,beliefmatching,bd5c1ab7c85d05c7813a0b6c070c897f5be5fe92ba246f0f4bbb8dcff9738d01,"{""code_name"":""GaugeFloquetColourCode"",""distance"":8,""gf_0"":3,""gf_1"":1,""gf_2"":0,""logical_observable"":""memory_x"",""n_rounds"":64,""noise_model"":""EM3"",""per"":0.005}",
      1866,         1,         0,    82.1,beliefmatching,dc0fa7ce5a98d844353119eff04bc6c604511bdeb077629dec159a19489ba810,"{""code_name"":""GaugeFloquetColourCode"",""distance"":8,""gf_0"":3,""gf_1"":2,""gf_2"":0,""logical_observable"":""memory_x"",""n_rounds"":44,""noise_model"":""EM3"",""per"":0.005}",
      1866,         1,         0,    82.7,beliefmatching,dc0fa7ce5a98d844353119eff04bc6c604511bdeb077629dec159a19489ba810,"{""code_name"":""GaugeFloquetColourCode"",""distance"":8,""gf_0"":3,""gf_1"":2,""gf_2"":0,""logical_observable"":""memory_x"",""n_rounds"":44,""noise_model"":""EM3"",""per"":0.005}",
      1866,         1,         0,    81.0,beliefmatching,dc0fa7ce5a98d844353119eff04bc6c604511bdeb077629dec159a19489ba810,"{""code_name"":""GaugeFloquetColourCode"",""distance"":8,""gf_0"":3,""gf_1"":2,""gf_2"":0,""logical_observable"":""memory_x"",""n_rounds"":44,""noise_model"":""EM3"",""per"":0.005}",
      1866,         0,         0,    82.4,beliefmatching,dc0fa7ce5a98d844353119eff04bc6c604511bdeb077629dec159a19489ba810,"{""code_name"":""GaugeFloquetColourCode"",""distance"":8,""gf_0"":3,""gf_1"":2,""gf_2"":0,""logical_observable"":""memory_x"",""n_rounds"":44,""noise_model"":""EM3"",""per"":0.005}",
      1263,         0,         0,   105.8,beliefmatching,bd5c1ab7c85d05c7813a0b6c070c897f5be5fe92ba246f0f4bbb8dcff9738d01,"{""code_name"":""GaugeFloquetColourCode"",""distance"":8,""gf_0"":3,""gf_1"":1,""gf_2"":0,""logical_observable"":""memory_x"",""n_rounds"":64,""noise_model"":""EM3"",""per"":0.005}",
      1266,         0,         0,   106.5,beliefmatching,bd5c1ab7c85d05c7813a0b6c070c897f5be5fe92ba246f0f4bbb8dcff9738d01,"{""code_name"":""GaugeFloquetColourCode"",""distance"":8,""gf_0"":3,""gf_1"":1,""gf_2"":0,""logical_observable"":""memory_x"",""n_rounds"":64,""noise_model"":""EM3"",""per"":0.005}",
      1866,         0,         0,    80.5,beliefmatching,dc0fa7ce5a98d844353119eff04bc6c604511bdeb077629dec159a19489ba810,"{""code_name"":""GaugeFloquetColourCode"",""distance"":8,""gf_0"":3,""gf_1"":2,""gf_2"":0,""logical_observable"":""memory_x"",""n_rounds"":44,""noise_model"":""EM3"",""per"":0.005}",
      1960,         0,         0,    84.9,beliefmatching,dc0fa7ce5a98d844353119eff04bc6c604511bdeb077629dec159a19489ba810,"{""code_name"":""GaugeFloquetColourCode"",""distance"":8,""gf_0"":3,""gf_1"":2,""gf_2"":0,""logical_observable"":""memory_x"",""n_rounds"":44,""noise_model"":""EM3"",""per"":0.005}",
      2037,         0,         0,    87.7,beliefmatching,dc0fa7ce5a98d844353119eff04bc6c604511bdeb077629dec159a19489ba810,"{""code_name"":""GaugeFloquetColourCode"",""distance"":8,""gf_0"":3,""gf_1"":2,""gf_2"":0,""logical_observable"":""memory_x"",""n_rounds"":44,""noise_model"":""EM3"",""per"":0.005}",
