     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
       600,        29,         0,   0.230,pymatching,5f7164971aed0fd6e6305f017a71ac08200a840579b733506ef6d88a964e22b6,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":1,""logical_observable"":""stability_z"",""n_rounds"":72,""noise_model"":""SI1000"",""per"":0.0005}",
       200,         2,         0,   0.136,pymatching,a4d520396e4aaa790ba4e702a927e3682ba753fb6f81f25af0e8057eac5449c8,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":2,""logical_observable"":""memory_x"",""n_rounds"":59,""noise_model"":""SI1000"",""per"":0.0005}",
       100,         0,         0,   0.113,pymatching,a4d520396e4aaa790ba4e702a927e3682ba753fb6f81f25af0e8057eac5449c8,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":2,""logical_observable"":""memory_x"",""n_rounds"":59,""noise_model"":""SI1000"",""per"":0.0005}",
       200,         6,         0,   0.132,pymatching,6060cbc1963f5feab0a281f2fdc66cc444f41f1c7abee590a4c3669b26403897,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":2,""logical_observable"":""memory_z"",""n_rounds"":59,""noise_model"":""SI1000"",""per"":0.0005}",
       200,         5,         0,   0.146,pymatching,6060cbc1963f5feab0a281f2fdc66cc444f41f1c7abee590a4c3669b26403897,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":2,""logical_observable"":""memory_z"",""n_rounds"":59,""noise_model"":""SI1000"",""per"":0.0005}",
       100,         2,         0,   0.117,pymatching,6060cbc1963f5feab0a281f2fdc66cc444f41f1c7abee590a4c3669b26403897,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":2,""logical_observable"":""memory_z"",""n_rounds"":59,""noise_model"":""SI1000"",""per"":0.0005}",
      1000,        47,         0,   0.325,pymatching,5f7164971aed0fd6e6305f017a71ac08200a840579b733506ef6d88a964e22b6,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":1,""logical_observable"":""stability_z"",""n_rounds"":72,""noise_model"":""SI1000"",""per"":0.0005}",
       600,        14,         0,   0.190,pymatching,a4d520396e4aaa790ba4e702a927e3682ba753fb6f81f25af0e8057eac5449c8,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":2,""logical_observable"":""memory_x"",""n_rounds"":59,""noise_model"":""SI1000"",""per"":0.0005}",
       214,        10,         0,   0.178,pymatching,5f7164971aed0fd6e6305f017a71ac08200a840579b733506ef6d88a964e22b6,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":1,""logical_observable"":""stability_z"",""n_rounds"":72,""noise_model"":""SI1000"",""per"":0.0005}",
       600,         9,         0,   0.188,pymatching,a4d520396e4aaa790ba4e702a927e3682ba753fb6f81f25af0e8057eac5449c8,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":2,""logical_observable"":""memory_x"",""n_rounds"":59,""noise_model"":""SI1000"",""per"":0.0005}",
