     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
       100,         8,         0,   0.005,pymatching,ba37c7461ee5b8204338d802399d5d54445e527490c42fea3daf4ac845abaaba,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":3,""gf_2"":0,""logical_observable"":""memory_z"",""n_rounds"":28,""noise_model"":""EM3"",""per"":0.005}",
       800,        26,         0,   0.003,pymatching,961a2e41b389bae5c862ba2e7ed34bcf68899e6cb9e2e5123aa323b826a9cab3,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":2,""gf_2"":0,""logical_observable"":""stability_z"",""n_rounds"":24,""noise_model"":""EM3"",""per"":0.005}",
       397,        20,         0,   0.003,pymatching,961a2e41b389bae5c862ba2e7ed34bcf68899e6cb9e2e5123aa323b826a9cab3,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":2,""gf_2"":0,""logical_observable"":""stability_z"",""n_rounds"":24,""noise_model"":""EM3"",""per"":0.005}",
       100,         5,         0,   0.002,pymatching,cd4b8fab16457c10e9411e9000cd0936545205f459de59ad6aa2a771b61b8a83,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":3,""gf_2"":0,""logical_observable"":""memory_x"",""n_rounds"":28,""noise_model"":""EM3"",""per"":0.005}",
       123,         2,         0,   0.002,pymatching,961a2e41b389bae5c862ba2e7ed34bcf68899e6cb9e2e5123aa323b826a9cab3,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":2,""gf_2"":0,""logical_observable"":""stability_z"",""n_rounds"":24,""noise_model"":""EM3"",""per"":0.005}",
       200,        12,         0,   0.006,pymatching,cd4b8fab16457c10e9411e9000cd0936545205f459de59ad6aa2a771b61b8a83,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":3,""gf_2"":0,""logical_observable"":""memory_x"",""n_rounds"":28,""noise_model"":""EM3"",""per"":0.005}",
       200,         5,         0,   0.003,pymatching,973f340ba1a93fce514d44a334db5a180c8760b83b8c3aa9d9b43d1a3ba4b72f,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":3,""gf_2"":0,""logical_observable"":""stability_x"",""n_rounds"":25,""noise_model"":""EM3"",""per"":0.005}",
       200,        15,         0,   0.007,pymatching,cd4b8fab16457c10e9411e9000cd0936545205f459de59ad6aa2a771b61b8a83,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":3,""gf_2"":0,""logical_observable"":""memory_x"",""n_rounds"":28,""noise_model"":""EM3"",""per"":0.005}",
       400,        24,         0,   0.003,pymatching,cd4b8fab16457c10e9411e9000cd0936545205f459de59ad6aa2a771b61b8a83,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":3,""gf_2"":0,""logical_observable"":""memory_x"",""n_rounds"":28,""noise_model"":""EM3"",""per"":0.005}",
       200,        14,         0,   0.006,pymatching,ba37c7461ee5b8204338d802399d5d54445e527490c42fea3daf4ac845abaaba,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":3,""gf_2"":0,""logical_observable"":""memory_z"",""n_rounds"":28,""noise_model"":""EM3"",""per"":0.005}",
